group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,survey_type_code,species_code,average_percent_cover,num_plots_sampled,stddev,stderr,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,last_updated
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,chthamalus_balanus,photo_plot_surveys,ULVENT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,ANTELE,0.6,5,1.341640786,0.6,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,ARTCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,CHITON,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,CHOCAN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,CHTBAL,40.6,5,19.83179266,8.869047299,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,CLACOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,CRUCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,EGRMEN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,EISARB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,ENDMUR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,ENPEPH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,FUCGAR,36.8,5,16.60421633,7.425631286,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,HALSTE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,HESCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,LIMPET,2,5,1.224744871,0.547722558,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,LOTGIG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,MASSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,MAZAFF,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,MAZSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,MYTCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,MYTTRO,4.8,5,3.033150178,1.356465997,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,NEOLAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,NONCRU,0.4,5,0.547722558,0.244948974,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,OTHALG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,OTHBAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,OTHBRO,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,OTHGRE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,OTHINV,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,OTHRED,4.6,5,5.128352562,2.293468988,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,OTHSUB,5.6,5,2.701851217,1.208304597,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,PELLIM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,PHRSAB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,PHYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,PISOCH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,POLPOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,PORSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,ROCK,4.2,5,2.48997992,1.113552873,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,SAND,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,SARMUT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,SCYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,SEMCAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,SEPBRA,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,SILCOM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,TAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,TETRUB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2020,Summer,SU20,158,6/21/2020,6/21/2020,fucus,photo_plot_surveys,ULVENT,0.4,5,0.547722558,0.244948974,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,ANTELE,0.2,5,0.447213595,0.2,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,ARTCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,CHITON,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,CHOCAN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,CHTBAL,49,5,29.66479395,13.26649916,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,CLACOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,CRUCOR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,EGRMEN,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,EISARB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,ENDMUR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,ENPEPH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,FUCGAR,1.4,5,1.140175425,0.509901951,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,HALSTE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,HESCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,LIMPET,0.2,5,0.447213595,0.2,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,LOTGIG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,MASSPP,0.4,5,0.894427191,0.4,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,MAZAFF,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,MAZSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,MYTCAL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,MYTTRO,14.4,5,29.97165327,13.40373082,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,NEOLAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,NONCRU,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,OTHALG,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,OTHBAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,OTHBRO,0.2,5,0.447213595,0.2,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,OTHGRE,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,OTHINV,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,OTHRED,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,OTHSUB,1.4,5,1.140175425,0.509901951,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,PELLIM,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,PHRSAB,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,PHYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,PISOCH,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,POLPOL,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,PORSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,ROCK,31.8,5,25.19325307,11.26676529,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,SAND,0.2,5,0.447213595,0.2,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,SARMUT,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,SCYSPP,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,SEMCAR,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
UCSC,Post Point,POP,48.7120018,-122.51913,48.7120018,-122.51913,3080,2021,Summer,SU21,162,6/14/2021,6/14/2021,chthamalus_balanus,photo_plot_surveys,SEPBRA,0,5,0,0,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,10/26/2023 13:03
